backers_count,blurb,category,country_displayable_name,creator,goal,location,name,pledged,slug,spotlight,staff_pick,state,urls,usd_pledged,preview_time,fundraising_time,state_change
51,sketchbook coloring books full of beautiful scenes of nature,Illustration,the United States,Herb Leonhard,500.0,"Prosser, WA",Sketchbook Coloring Books by Herb Leonhard,3098.0,sketchbook coloring books by herb leonhard,True,False,successful,https://www.kickstarter.com/projects/herbl/sketchbook-coloring-books-by-herb-leonhard?ref=discovery_category_newest,3098.0,7,30,30
4,i am planning on getting these pups molded and cast in resin,Sculpture,the United States,daniel aparicio,2500.0,"San Francisco, CA",Peewee Pups (Canceled),455.0,peewee pups,False,False,canceled,https://www.kickstarter.com/projects/1106194856/peewee-pups?ref=discovery_category_newest,455.0,5,31,11
141,empowering the lives of residents in hattieville belize through jobs created by healing touch pottery,Ceramics,the United States,Donna E Rollins,20000.0,"Belize City, Belize",Healing Touch Pottery: Empowering others,28190.0,creating opportunities in belize,True,False,successful,https://www.kickstarter.com/projects/healingtouchpottery/creating-opportunities-in-belize?ref=discovery_category_newest,28190.0,57,27,27
13,i am creating plein air paintings as i walk across the country and creating a documentary own a piece of the story,Painting,the United States,Luke Woolfolk,850.0,"San Diego, CA",Paint Across the USA,911.0,paint across the usa,True,False,successful,https://www.kickstarter.com/projects/thetrailartist/paint-across-the-usa?ref=discovery_category_newest,911.0,0,60,60
0,all 4 ones mission is to provide k12thgrade students of baltimore with an innovative programs that focuses on a creative arts,Performance Art,the United States,Jill Smith,4500.0,"Baltimore, MD",All 4 ONE Creative Arts After School Program (Canceled),0.0,all 4 one creative arts after school program,False,False,canceled,https://www.kickstarter.com/projects/1797184146/all-4-one-creative-arts-after-school-program?ref=discovery_category_newest,0.0,132,59,9
3,a small museum nestled in a shopping mall a sea monsters exhibit  it was love at first bite,Installations,the United States,Colossal Fossils,6000.0,"Wausau, WI",Sea Monsters,89.0,sea monsters,False,False,failed,https://www.kickstarter.com/projects/bison/sea-monsters?ref=discovery_category_newest,89.0,0,30,30
774,guardians of the galaxy meets firefly in this epic scifi comic by harley quinn artist chad hardin and indie creator jemma m young,Comic Books,the United States,Jemma M. Young,4000.0,"Orem, UT",Temerity: The Runaway,22080.0,temerity the runaway,True,True,successful,https://www.kickstarter.com/projects/jemmamyoung/temerity-the-runaway?ref=discovery_category_newest,22080.0,86,23,23
8,15 box fans stacked on top of one another the cases will be lined with many lines of string on the tips of the string a video,Public Art,the United States,Joshua Troxler,275.0,"Williamsport, PA",Fans,275.0,fans,True,False,successful,https://www.kickstarter.com/projects/1406634533/fans?ref=discovery_category_newest,275.0,2,30,30
15,we want to start a podcast that is as funny and original as its hosts wow  theyre arrogant but we need a little bit of equipment,Public Art,the United States,Jenny,200.0,"Alexandria, VA",Elise and Jenny's podcast,371.0,elise and jennys podcast,True,False,successful,https://www.kickstarter.com/projects/1488815830/elise-and-jennys-podcast?ref=discovery_category_newest,371.0,4,30,30
49,a catcentric coloring book,Illustration,the United States,Brooke,900.0,"Columbus, OH","Color Me-ow, Volume Two",987.0,color me ow volume two,True,False,successful,https://www.kickstarter.com/projects/purrsia/color-me-ow-volume-two?ref=discovery_category_newest,987.0,2,30,30
